Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
24,192.168.50.254-224.0.0.5-0-0-0,192.168.50.254,0,224.0.0.5,0,0,2018-11-03 09:18:16.964447,114456999,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3931607537604581,2601295.4318181816,4295632.000149808,10001143.0,1.0,114456999.0,2601295.4318181816,4295632.000149808,10001143.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3931607537604581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,0,0,0,-1,-1,0,0,8185.583333333334,28337.11228778624,98168.0,3.0,9529897.25,351582.63126924314,10001143.0,9048097.0,0,0,BENIGN
26,192.168.50.253-224.0.0.5-0-0-0,192.168.50.253,0,224.0.0.5,0,0,2018-11-03 09:18:18.506537,114347504,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4897352197560867,2079045.527272728,3956754.0866650236,9978130.0,0.0,114347504.0,2079045.527272728,3956754.0866650236,9978130.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4897352197560867,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,56,0,0,0,-1,-1,0,0,35028.416666666664,121314.91186499133,420255.0,4.0,9493929.749999998,351541.07953904505,9978130.0,8820294.0,0,0,BENIGN
176563,172.217.10.98-192.168.50.6-443-54799-6,192.168.50.6,54799,172.217.10.98,443,6,2018-11-03 09:18:18.610576,36435473,6,2,116.0,92.0,46.0,6.0,19.33333333333333,20.65591117977289,46.0,46.0,46.0,0.0,5.708722376130536,0.21956624523578985,5205067.571428571,13743800.166986987,36373056.0,1.0,36435473.0,7287094.6,16259569.179524446,36373056.0,1.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,120,40,0.1646746839268424,0.05489156130894746,6.0,46.0,28.222222222222232,21.0818510677892,444.4444444444445,0,0,1,0,0,1,0,0,0.0,31.75,19.33333333333333,46.0,120,0,0,0,0,0,0,6,116,2,92,257,250,5,20,62416.0,0.0,62416.0,62416.0,36373056.0,0.0,36373056.0,36373056.0,0,0,BENIGN
50762,172.217.7.2-192.168.50.6-443-54800-6,192.168.50.6,54800,172.217.7.2,443,6,2018-11-03 09:18:18.610579,36434705,6,2,116.0,92.0,46.0,6.0,19.33333333333333,20.65591117977289,46.0,46.0,46.0,0.0,5.7088427091697325,0.2195708734296051,5204957.857142856,13743511.107713118,36372291.0,1.0,36434705.0,7286941.0,16259227.39484707,36372291.0,1.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,120,40,0.16467815507220382,0.05489271835740128,6.0,46.0,28.222222222222232,21.0818510677892,444.4444444444445,0,0,1,0,0,1,0,0,0.0,31.75,19.33333333333333,46.0,120,0,0,0,0,0,0,6,116,2,92,253,252,5,20,62413.0,0.0,62413.0,62413.0,36372291.0,0.0,36372291.0,36372291.0,0,0,BENIGN
87149,172.217.10.98-192.168.50.6-443-54801-6,192.168.50.6,54801,172.217.10.98,443,6,2018-11-03 09:18:18.610581,36434626,6,2,116.0,92.0,46.0,6.0,19.33333333333333,20.65591117977289,46.0,46.0,46.0,0.0,5.708855087465423,0.21957134951790092,5204946.571428572,13743483.22141249,36372216.0,1.0,36434626.0,7286925.2,16259194.256976502,36372216.0,1.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,120,40,0.1646785121384257,0.05489283737947523,6.0,46.0,28.222222222222232,21.0818510677892,444.4444444444445,0,0,1,0,0,1,0,0,0.0,31.75,19.33333333333333,46.0,120,0,0,0,0,0,0,6,116,2,92,257,246,5,20,62409.0,0.0,62409.0,62409.0,36372216.0,0.0,36372216.0,36372216.0,0,0,BENIGN
0,172.217.9.238-192.168.50.6-80-54805-6,192.168.50.6,54805,172.217.9.238,80,6,2018-11-03 09:18:18.626325,3,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4000000.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666665,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1,172.217.9.238-192.168.50.6-80-54805-6,172.217.9.238,80,192.168.50.6,54805,6,2018-11-03 09:18:18.667379,2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,242,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
144429,172.217.9.238-192.168.50.6-80-54805-6,192.168.50.6,54805,172.217.9.238,80,6,2018-11-03 09:18:18.667575,2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
224,255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,2018-11-03 09:18:18.758942,28870362,5,0,1500.0,0.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,51.9563973600331,0.17318799120011033,7217590.5,3963525.224463402,10912366.0,2501634.0,28870362.0,7217590.5,3963525.224463402,10912366.0,2501634.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.17318799120011033,0.0,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,360.0,300.0,0.0,120,0,0,0,0,0,0,5,1500,0,0,-1,-1,4,20,2501634.0,0.0,2501634.0,2501634.0,8789576.0,2955920.8098619627,10912366.0,5413491.0,0,0,BENIGN
25,172.16.0.5-192.168.50.4-0-0-0,172.16.0.5,0,192.168.50.4,0,0,2018-11-03 09:18:19.155867,118365715,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6758713872509451,1498300.1898734178,3765753.940421289,18391321.0,1.0,118365571.0,3035014.6410256415,4931785.159632493,18391518.0,2.0,118365549.0,3035014.076923078,4931780.144893885,18391527.0,1.0,0,0,0,0,0,0,0.3379356936254725,0.3379356936254725,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,0,40,0,-1,-1,0,0,2148794.1,3462640.656339272,7515650.0,103.0,9687762.7,5445120.306167003,18391321.0,5118819.0,0,1,Portmap
